Category (Parent),Category URL (Parent),Category - Leaf (Child 1),Category URL - Leaf (Child 1),Product URL,PartNumber,Product Title,Product Subtitle,Product Description,Image URLs,Price,List of Vehicle Compatibility,Brand,OE number / cross-reference,Others,Other_fitment
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/project-mu-ho-db16150,HO-DB16150,Project Mu HO-DB16150 Magnetic Drain Bolt,,Magnetic engine oil drain plug to attract metal engine debris. Features a pass-through hole for wirelocks to prevent virbating lose.,https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/h/o/ho-db16150_1.jpg,$37.20, ,Project Mu,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r20bp1,R20BP1,SMART-O Blister Pack Sump Plug M14 x 1.25mm R20,,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.

High-tech O-ring material expands upon contact with engine oil
Patented sealing and locking function
Engine and oil pan protection
Faster installation: preassembled washer/gasket, easy plug ID, unified oil drain plug torque
Organic coating free of toxic Cr6
Reusable and recyclable
ECO-protection: reduces risk of oil leaks – for water protection",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/2/R20BP1.jpg,$9.97, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r24bp1,R24BP1,SMART-O Blister Pack Sump Plug M20 x 1.5mm R24,,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.

High-tech O-ring material expands upon contact with engine oil
Patented sealing and locking function
Engine and oil pan protection
Faster installation: preassembled washer/gasket, easy plug ID, unified oil drain plug torque
Organic coating free of toxic Cr6
Reusable and recyclable
ECO-protection: reduces risk of oil leaks – for water protection",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/s/m/smart-o_r24_drain_plug.jpg,$15.31, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r3pb1pb5,R3PB1PB5,SMART-O Poly Bag Sump Plug M14 x 1.5mm R3 (5 Pack),,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/3/R3PB1PB5.jpg,$34.39, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r4pb1pb5,R4PB1PB5,SMART-O Poly Bag Sump Plug M12 x 1.5mm R4 (5 Pack),,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/4/R4PB1PB5.jpg,$33.18, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r6pb1pb5,R6PB1PB5,SMART-O Poly Bag Sump Plug M14 x 1.5mm R6 (5 Pack),,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/6/R6PB1PB5.jpg,$38.50, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r11pb1pb5,R11PB1PB5,SMART-O Poly Bag Sump Plug M14 x 1.25mm R11 (5 Pack),,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/1/R11PB1PB5.jpg,$36.54, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-sc3c12,SC3C12,SMART-O Oil 12 x 5 Drain / Sump Plug & Washer Metal Assortment Case,,"Metal assortment case with complete set of 12 different automotive oil drain plug sizes, 5 pcs of each plug.Includes 60 pcs oil drain plugs:

F1 (M12 x 1.75), 5 pcs
F3 (M14 x 1.5), 5 pcs
R1 (M12 x 1.25), 5 pcs
R3 (M14 x 1.5), 5 pcs
R4 (M12 x 1.5), 5 pcs
R5 (M12 x 1.5), 5 pcs
R6 (M14 x 1.5), 5 pcs
R9 (1/2""-T20), 5 pcs
R11 (M14 x 1.5), 5 pcs
R16 (M16 x 1.5), 5pcs
R23 (M18 x 1.5), 5 pcs
R24 (M20 x 1.5), 5pcs
Insert Chart Sticker x 1
Disclaimer Sheet x1
DM Brochure x 1
Measurement Gauge x 1

Packing Information

Package type:Metal case + Outer carton
Packing qty:60pcs/box
Packing size:33.4x23x6.6cm / 13.15x9.05x2.6inch
Gross weight: 4.5kg

Features

High-tech O-ring material self-expands upon contact with engine oil
Anti-leak function
Anti-vibration function
Thread guard
Easy plug ID
Black coating free of harmful Cr6
Eco-protection
Internationally patented

Applications

ALFA ROMEO
AUDI
BMW
CHRYSLER
CITROEN
DAEWOO
DAIHATSU
DODGE
FORD
HOLDEN
HYUNDAI
JAGUAR
JEEP
KIA
LAND ROVER
LEXUS
MAZDA
MINI
MITSUBISHI
OPEL
PEUGEOT
RENAULT
SAAB
SCION
SEAT
SKODA
SUZUKI
TOYOTA
VAUXHALL
VOLVO
VOLKSWAGEN",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/s/c/sc3c12-1.jpg,$414.00, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-sc3p8w11,SC3P8W11,SMART-O Oil 40 Drain / Sump Plug & 120 Washer Metal Assortment Case,,"Metal assortment case with complete set of 8 different automotive oil drain plug sizes, 5 pcs of each plug and 6 different washers & flange seals 20 pcs each size.Includes 60 pcs oil drain plugs:

F1 (M12 x 1.75), 5 pcs
F3 (M14 x 1.5), 5 pcs
R1 (M12 x 1.25), 5 pcs
R3 (M14 x 1.5), 5 pcs
R4 (M12 x 1.5), 5 pcs
R6 (M14 x 1.5), 5 pcs
R9 (1/2""-T20), 5 pcs
R24 (M20 x 1.5), 5pcs
W R6 - R20 14 x 21.5mm 20pcs
W R1 - R9 12.5 x 21.5 20 pcs
W F1 - F3 12.5 x 21 20 pcs
W R3 - R11 14 x 18.5 20pcs
W R4 - R5 12 x 16.5 20pcs
W R23 2-x26.5 20pcs
Insert Chart Sticker x 1
Disclaimer Sheet x1
DM Brochure x 1
Measurement Gauge x 1

Features

High-tech O-ring material self-expands upon contact with engine oil
Anti-leak function
Anti-vibration function
Thread guard
Easy plug ID
Black coating free of harmful Cr6
Eco-protection
Internationally patented",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/s/c/sc3p8w11-1.jpg,$353.45, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r4bp1,R4BP1,SMART-O Blister Pack Sump Plug M12 x 1.5mm R4,,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.

High-tech O-ring material expands upon contact with engine oil
Patented sealing and locking function
Engine and oil pan protection
Faster installation: preassembled washer/gasket, easy plug ID, unified oil drain plug torque
Organic coating free of toxic Cr6
Reusable and recyclable
ECO-protection: reduces risk of oil leaks – for water protection",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/4/R4BP1.jpg,$9.69, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r9bp1,R9BP1,"SMART-O Blister Pack Sump Plug 1/2 x T20"" R9",,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.

High-tech O-ring material expands upon contact with engine oil
Patented sealing and locking function
Engine and oil pan protection
Faster installation: preassembled washer/gasket, easy plug ID, unified oil drain plug torque
Organic coating free of toxic Cr6
Reusable and recyclable
ECO-protection: reduces risk of oil leaks – for water protection",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/9/R9BP1.jpg,$10.51, ,Smart-O,,,
Home  Servicing ,https://automotivesuperstore.com.au,Home  Servicing  Oil  Sump Plug Washer,https://automotivesuperstore.com.au/service/oil/sump-plug-washer,https://automotivesuperstore.com.au/smart-o-r11bp1,R11BP1,SMART-O Blister Pack Sump Plug M14 x 1.5mm R11,,"High performance sealing and locking oil drain plug / sump plug, with special O-ring, washer/gasket included
SMART-O was engineered to protect your engine and the environment. It’s the most advanced oil drain plug / sump plug, featuring a patented sealing and locking mechanism to offer engine protection by reducing the risk of plug loss, oil leaks and catastrophic oil loss. A special alloy reduces wear and stripping of oil pan threads. The industry’s first unified torque setting and a quick identification system allows faster installation. The relatively lower torque required reduces the risk of overtorqing the oil drain plug / sump plug. An intelligent O-ring material expands on exposure to oil, offering a powerful sealing and locking mechanism. While reducing the risk of oil loss and engine oil pollution of our water, this oil drain plug can be used as part of a green oil change solution – together with synthetic engine oil, re-refined oil and a long life oil filter.

High-tech O-ring material expands upon contact with engine oil
Patented sealing and locking function
Engine and oil pan protection
Faster installation: preassembled washer/gasket, easy plug ID, unified oil drain plug torque
Organic coating free of toxic Cr6
Reusable and recyclable
ECO-protection: reduces risk of oil leaks – for water protection",https://automotivesuperstore.com.au/media/catalog/product/cache/c0941db277fc5df04a8a46a825553cd9/R/1/R11BP1.jpg,$10.51, ,Smart-O,,,
